sample.id,value,epitope.id,paper.name
BK00852EB02,0.324399119,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,0.785014114,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,0.456508104,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,0.807109578,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00114EB01,0.544326209,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,0.479602648,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,0.938630838,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.062981947,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01829EB01,0.128043533,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,0.762017673,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01846EB01,0.555561725,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01829EB01,0.634736333,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04230EB01,0.835908737,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.5887227,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01829EB01,0.298346636,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01829EB01,0.744499422,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00575EB01,0.421217834,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,0.276832205,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01900EB01,0.721938722,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00972EB01,0.610261313,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,0.397045066,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00972EB01,1.066178912,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,0.201476765,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00874EB02,-0.142860797,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.698611413,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01857EB01,0.73726348,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01857EB01,0.386759131,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00278EB02,0.07688295,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01842EB01,0.641599986,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00972EB01,0.474184536,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.780750677,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00984EB02,0.37363644,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.143772531,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,1.06106919,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00984EB02,0.524146788,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.563586404,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.94379992,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.847415408,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,0.213820948,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.756387603,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00984EB02,0.178528252,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01857EB01,0.321194425,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,0.710770259,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,0.756196427,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.337052829,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,0.705601105,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.469799881,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.21689540400000001,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,0.921273768,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,0.406759524,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,0.498069223,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00597EB01,0.683651454,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.438559466,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00597EB01,0.410319497,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,0.366477533,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.745130994,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.583654172,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,7.07936e-4,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00597EB01,0.965988944,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.275943424,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,0.39783414,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.593123196,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.337325818,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00009KE01_SPB_A04,0.248188042,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.726812977,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.815323489,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00009KE01_SPB_A04,0.104593594,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00597EB01,0.845208233,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00009KE01_SPB_A04,0.218121932,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.321732547,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,0.518649489,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.851184733,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.701073844,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.159675493,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.133087782,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.482004302,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.544701774,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01783EB01,0.594473409,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.452218117,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,0.344116719,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.059045802,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.671030763,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01783EB01,0.627852129,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.578636387,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.630357149,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,0.569097046,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.738298485,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,0.576858292,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.717503436,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,-0.323279879,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.450919829,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.492981574,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.359600676,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00897KE01_SPB_A05,0.341310741,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,-0.143714465,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.653216766,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,0.544370573,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,1.052859431,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.979836019,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,0.196774011,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,0.505843333,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,1.042541748,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,0.981796272,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.44339039,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.629069476,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.675243403,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,0.58012824,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,0.923138605,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.780798781,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,0.37243279,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00498EB02,0.459828443,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,1.146473698,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.518843154,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,0.993682099,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.340643491,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.926875959,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,-0.104256717,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.356290562,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.598858483,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.832005552,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.227031019,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.220194723,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.217405753,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.835286975,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.569425483,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.43757945,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01829EB01,0.903101799,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01829EB01,0.687818295,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,0.803245008,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00114EB01,0.321534263,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01846EB01,1.001862648,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01846EB01,0.543613481,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00278EB02,0.534926787,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00575EB01,0.756387557,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.285670706,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00278EB02,0.462839755,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,0.214494422,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.534629392,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00333EB02,0.421953662,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01846EB01,0.821990878,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,0.249378367,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01846EB01,0.5416221,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01846EB01,0.531842713,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.680133958,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01846EB01,0.650679599,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01846EB01,0.714191535,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.252210558,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.494059074,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.694590383,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,0.305866998,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.571008177,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.475245411,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,1.026224492,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.162890863,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.523075084,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.328717122,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.567088309,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,1.017324271,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,0.651848978,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,-0.005029138,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.402147578,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.569097409,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.374365875,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00300EB02,0.351798002,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.429732476,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.092134333,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,1.159163152,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00009KE01_SPB_A04,0.250056891,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,-0.088513947,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.541786643,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.576972471,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.53461613,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.58771902,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00847EB01,0.655582587,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.220648667,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00847EB01,0.501384185,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00847EB01,0.842776055,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,0.335324509,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00847EB01,0.257741052,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00847EB01,0.309646913,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00847EB01,0.782149343,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.440731507,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.888440572,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00847EB01,0.618697434,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06191KE01_SPB_A01,0.595513653,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00847EB01,0.443288224,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.785817336,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.661649638,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00009KE01_SPB_A04,0.049714491,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.741399436,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.761497501,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.80325106,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.720781207,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.846745142,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00322EB01,0.651223209,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00322EB01,0.461288704,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.65332184,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.937636638,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.858213528,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00322EB01,0.176109078,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00322EB01,0.953742293,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.751787102,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00322EB01,0.583972643,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.175699459,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.266983273,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.500403891,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.314507434,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.38585348,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.404899276,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.483475702,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.693861376,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.580389401,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01783EB01,0.183617839,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00322EB01,1.041024316,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00867EB01,0.969286156,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.520621721,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.574979867,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00867EB01,0.506133421,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.318298945,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.571176977,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00867EB01,0.187933018,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00092EB02,0.5223963,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,1.113397366,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00867EB01,0.651325924,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,0.413260928,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00867EB01,0.225382572,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00092EB02,0.635324994,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.545762511,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.709850388,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00867EB01,0.661932637,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,-0.061482514,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.360335118,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01422KE01_SPB_A01,0.835709271,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00867EB01,0.466606247,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.249539891,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00092EB02,0.722179777,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,0.193190564,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,0.627964723,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,0.006656354,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,0.522166516,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00092EB02,0.95251181,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00333EB02,0.402433932,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00114EB01,0.554388329,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,-0.03882911,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00114EB01,1.038714397,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00114EB01,0.356518471,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00114EB01,0.940158631,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00868EB02,-0.318585768,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00868EB02,-0.599796281,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00575EB01,1.085294668,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
