Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
CBFA2T2	9139	2408	4.3998	35.4798	15.0423	0.61	yes	K00885FP02_SL02
CBFA2T3	863	1253	3.9987	18.4619	13.671	0.59	yes	K00885FP02_SL02
CBFB	865	13586	63.8323	200.1781	218.2351	0.98	yes	K00885FP02_SL02
CBL	867	21394	28.0672	315.2223	95.9583	0.94	yes	K00885FP02_SL02
CBLB	868	6502	11.8993	95.8014	40.6824	0.82	yes	K00885FP02_SL02
CBLC	23624	2255	19.5674	33.2255	66.8987	0.9	yes	K00885FP02_SL02
CBLL1	79872	980	3.069	14.4395	10.4924	0.54	yes	K00885FP02_SL02
CBLN1	869	64	0.3873	0.943	1.324	0.28	no	K00885FP02_SL02
CBLN2	147381	0	0	0	0	0	no	K00885FP02_SL02
CBLN3	643866	462	2.9016	6.8072	9.9203	0.53	yes	K00885FP02_SL02
CBLN4	140689	253	1.1998	3.7277	4.1019	0.39	yes	K00885FP02_SL02
CBR1	873	1918	15.064	28.2601	51.5021	0.87	yes	K00885FP02_SL02
CBR3	874	190	1.5239	2.7995	5.2102	0.43	yes	K00885FP02_SL02
CBR3-AS1	100506428	99	0.6861	1.4587	2.3457	0.33	yes	K00885FP02_SL02
CBR4	84869	1199	4.6897	17.6662	16.0337	0.62	yes	K00885FP02_SL02
CBS	875	9492	51.2671	139.8565	175.276	0.97	yes	K00885FP02_SL02
CBWD1	55871	1178	4.8093	17.3568	16.4425	0.63	yes	K00885FP02_SL02
CBWD2	150472	1440	5.4782	21.2172	18.7294	0.66	yes	K00885FP02_SL02
CBWD6	644019	556	4.7657	8.1922	16.2933	0.63	yes	K00885FP02_SL02
CBX1	10951	778	4.2837	11.4632	14.6454	0.6	yes	K00885FP02_SL02
CBX2	84733	185	0.2728	2.7258	0.9327	0.26	no	K00885FP02_SL02
CBX3	11335	1935	8.7698	28.5106	29.9829	0.76	yes	K00885FP02_SL02
CBX4	8535	2268	12.5723	33.417	42.983	0.83	yes	K00885FP02_SL02
