Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
MIR1202	100302259	0	0	0	0	0	no	11217-052_1_1-11
MIR1203	100302211	63	9.7516	0.8289	31.8594	0.82	yes	11217-052_1_1-11
MIR1204	100302185	16	3.1419	0.2105	10.265	0.61	yes	11217-052_1_1-11
MIR1205	100302161	6	1.253	0.0789	4.0938	0.48	yes	11217-052_1_1-11
MIR1206	100302170	13	2.899	0.171	9.4712	0.6	yes	11217-052_1_1-11
MIR1207	100302175	2	0.3025	0.0263	0.9882	0.35	no	11217-052_1_1-11
MIR1208	100302281	0	0	0	0	0	no	11217-052_1_1-11
MIR122	406906	282	43.65	3.7102	142.6086	0.96	yes	11217-052_1_1-11
MIR1224	100187716	0	0	0	0	0	no	11217-052_1_1-11
MIR1225	100188847	0	0	0	0	0	no	11217-052_1_1-11
MIR1226	100302232	0	0	0	0	0	no	11217-052_1_1-11
MIR1227	100302283	0	0	0	0	0	no	11217-052_1_1-11
MIR1228	100302201	0	0	0	0	0	no	11217-052_1_1-11
MIR1229	100302156	0	0	0	0	0	no	11217-052_1_1-11
MIR1231	100302158	0	0	0	0	0	no	11217-052_1_1-11
MIR1233-1	100302160	0	0	0	0	0	no	11217-052_1_1-11
MIR1233-2	100422845	0	0	0	0	0	no	11217-052_1_1-11
MIR1234	100302196	0	0	0	0	0	no	11217-052_1_1-11
MIR1236	100302242	0	0	0	0	0	no	11217-052_1_1-11
MIR1237	100302280	0	0	0	0	0	no	11217-052_1_1-11
MIR1238	100302226	0	0	0	0	0	no	11217-052_1_1-11
MIR124-1	406907	0	0	0	0	0	no	11217-052_1_1-11
MIR124-2	406908	0	0	0	0	0	no	11217-052_1_1-11
MIR124-2HG	100130155	0	0	0	0	0	no	11217-052_1_1-11
MIR124-3	406909	0	0	0	0	0	no	11217-052_1_1-11
MIR1243	100302188	0	0	0	0	0	no	11217-052_1_1-11
MIR1245A	100302219	8	1.5036	0.1053	4.9126	0.5	yes	11217-052_1_1-11
MIR1245B	100616324	0	0	0	0	0	no	11217-052_1_1-11
MIR1246	100302142	0	0	0	0	0	no	11217-052_1_1-11
MIR1247	100302145	78	7.5459	1.0262	24.6531	0.77	yes	11217-052_1_1-11
MIR1249	100302149	12	2.3922	0.1579	7.8154	0.57	yes	11217-052_1_1-11
MIR1250	100302229	1	0.1164	0.0132	0.3804	0.28	no	11217-052_1_1-11
MIR1251	100302289	0	0	0	0	0	no	11217-052_1_1-11
MIR1252	100302136	0	0	0	0	0	no	11217-052_1_1-11
