Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
SATB2	23314	728	1.5815	11.417	6.5688	0.46	yes	A135BS779-001
SATB2-AS1	150538	0	0	0	0	0	no	A135BS779-001
SATL1	340562	0	0	0	0	0	no	A135BS779-001
SAV1	60485	3204	15.9973	50.2475	66.444	0.87	yes	A135BS779-001
SAYSD1	55776	270	1.7592	4.2343	7.3067	0.47	yes	A135BS779-001
SBDS	51119	3324	32.4794	52.1294	134.9017	0.95	yes	A135BS779-001
SBDSP1	155370	938	4.0953	14.7104	17.0097	0.61	yes	A135BS779-001
SBF1	6305	12273	23.9843	192.4743	99.6178	0.92	yes	A135BS779-001
SBF2	81846	7083	14.0378	111.0808	58.3052	0.85	yes	A135BS779-001
SBF2-AS1	283104	70	0.4054	1.0978	1.6838	0.33	no	A135BS779-001
SBK1	388228	86	0.2335	1.3487	0.97	0.3	no	A135BS779-001
SBK2	646643	0	0	0	0	0	no	A135BS779-001
SBK3	100130827	16	0.1977	0.2509	0.8213	0.28	no	A135BS779-001
SBNO1	55206	7845	10.5579	123.0311	43.8517	0.8	yes	A135BS779-001
SBNO2	22904	12906	37.5652	202.4014	156.0255	0.96	yes	A135BS779-001
SBSN	374897	153	1.2082	2.3995	5.0181	0.43	yes	A135BS779-001
SBSPON	157869	169	0.6696	2.6504	2.7813	0.37	yes	A135BS779-001
SC5D	6309	1055	2.3118	16.5453	9.6018	0.51	yes	A135BS779-001
SCAF1	58506	6124	20.3133	96.0411	84.3702	0.91	yes	A135BS779-001
SCAF11	9169	14017	27.9782	219.825	116.2063	0.94	yes	A135BS779-001
SCAF4	57466	3234	11.773	50.718	48.8985	0.82	yes	A135BS779-001
SCAF8	22828	9919	27.7483	155.5571	115.2514	0.94	yes	A135BS779-001
SCAI	286205	440	0.5651	6.9004	2.3471	0.36	yes	A135BS779-001
SCAMP1	9522	1794	4.5009	28.1348	18.6941	0.63	yes	A135BS779-001
SCAMP2	10066	2242	27.2352	35.1607	113.1204	0.94	yes	A135BS779-001
SCAMP3	10067	1137	5.6715	17.8313	23.5564	0.67	yes	A135BS779-001
