Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
MMP23A	8511	8	0.1314	0.1191	0.4738	0.25	no	BK12442SL03
MMP23B	8510	101	0.8621	1.5036	3.1074	0.39	yes	BK12442SL03
MMP24	10893	224	0.7696	3.3346	2.7739	0.38	yes	BK12442SL03
MMP25	64386	279	1.1687	4.1534	4.2122	0.42	yes	BK12442SL03
MMP26	56547	0	0	0	0	0	no	BK12442SL03
MMP27	64066	0	0	0	0	0	no	BK12442SL03
MMP28	79148	1747	4.2419	26.007	15.2893	0.61	yes	BK12442SL03
MMP3	4314	45	0.1832	0.6699	0.6604	0.27	no	BK12442SL03
MMP7	4316	13212	175.7666	196.6829	633.5258	0.99	yes	BK12442SL03
MMP8	4317	8	0.0373	0.1191	0.1343	0.19	no	BK12442SL03
MMP9	4318	692	4.4099	10.3016	15.8949	0.61	yes	BK12442SL03
MMRN1	22915	107	0.3174	1.5929	1.1441	0.3	no	BK12442SL03
MMRN2	79812	610	2.1108	9.0809	7.6083	0.49	yes	BK12442SL03
MMS19	64210	1874	6.2369	27.8976	22.48	0.68	yes	BK12442SL03
MMS22L	253714	1586	2.7085	23.6103	9.7625	0.53	yes	BK12442SL03
MN1	4330	376	0.7408	5.5974	2.6701	0.37	yes	BK12442SL03
MNAT1	4331	1877	18.4316	27.9423	66.4341	0.88	yes	BK12442SL03
MND1	84057	147	1.7479	2.1883	6.3	0.47	yes	BK12442SL03
MNDA	4332	286	2.554	4.2576	9.2057	0.52	yes	BK12442SL03
MNS1	55329	236	1.7367	3.5133	6.2595	0.47	yes	BK12442SL03
MNT	4335	2345	7.2097	34.9093	25.9863	0.71	yes	BK12442SL03
MNX1	3110	769	4.3794	11.4479	15.7851	0.61	yes	BK12442SL03
MOAP1	64112	919	5.6603	13.6809	20.4016	0.67	yes	BK12442SL03
MOB1A	55233	2257	10.6428	33.5992	38.3604	0.79	yes	BK12442SL03
MOB1B	92597	732	1.2659	10.8971	4.5628	0.43	yes	BK12442SL03
MOB2	81532	1687	14.8955	25.1138	53.6888	0.85	yes	BK12442SL03
MOB3A	126308	1440	6.201	21.4368	22.3506	0.68	yes	BK12442SL03
MOB3B	79817	840	1.8128	12.5048	6.534	0.47	yes	BK12442SL03
MOB3C	148932	690	3.4411	10.2718	12.4031	0.57	yes	BK12442SL03
MOB4	25843	53	0.1999	0.789	0.7205	0.27	no	BK12442SL03
MOBP	4336	4	0.0067	0.0595	0.0242	0.15	no	BK12442SL03
MOCOS	55034	1309	7.1458	19.4867	25.7561	0.71	yes	BK12442SL03
MOCS1	4337	1286	4.3313	19.1443	15.6115	0.61	yes	BK12442SL03
MOCS2	4338	393	1.3993	5.8505	5.0436	0.44	yes	BK12442SL03
MOCS3	27304	1250	6.1011	18.6084	21.9905	0.68	yes	BK12442SL03
MOG	4340	0	0	0	0	0	no	BK12442SL03
MOGAT1	116255	3144	31.9044	46.8037	114.9948	0.94	yes	BK12442SL03
MOGAT2	80168	571	8.458	8.5003	30.4857	0.75	yes	BK12442SL03
MOGAT3	346606	396	3.9406	5.8951	14.2033	0.59	yes	BK12442SL03
MOGS	7841	6556	33.7123	97.5971	121.5112	0.94	yes	BK12442SL03
MOK	5891	1459	5.7323	21.7197	20.6612	0.67	yes	BK12442SL03
MON1A	84315	406	2.7103	6.044	9.7689	0.53	yes	BK12442SL03
MON1B	22879	6403	28.6503	95.3194	103.2658	0.93	yes	BK12442SL03
MON2	23041	8676	12.1457	129.1569	43.7773	0.81	yes	BK12442SL03
MORC1	27136	2	0.0072	0.0298	0.026	0.15	no	BK12442SL03
MORC2	22880	3190	9.9661	47.4885	35.9214	0.78	yes	BK12442SL03
MORC2-AS1	150291	5	0.0349	0.0744	0.1257	0.19	no	BK12442SL03
MORC3	23515	4286	13.6772	63.8043	49.2977	0.83	yes	BK12442SL03
MORC4	79710	1310	5.0865	19.5016	18.3335	0.64	yes	BK12442SL03
MORF4L1	10933	7921	51.8546	117.9174	186.9026	0.96	yes	BK12442SL03
MORF4L2	9643	5969	40.317	88.8586	145.3168	0.95	yes	BK12442SL03
MORN1	79906	895	2.4313	13.3236	8.7633	0.51	yes	BK12442SL03
MORN2	729967	113	2.2702	1.6822	8.1825	0.5	yes	BK12442SL03
MORN3	283385	78	0.5381	1.1612	1.9394	0.35	no	BK12442SL03
MORN4	118812	128	0.74	1.9055	2.6672	0.37	yes	BK12442SL03
MORN5	254956	0	0	0	0	0	no	BK12442SL03
MOS	4342	3	0.0429	0.0447	0.1546	0.2	no	BK12442SL03
MOSPD1	56180	200	1.1434	2.9773	4.1211	0.42	yes	BK12442SL03
MOSPD2	158747	855	3.0574	12.7281	11.0201	0.55	yes	BK12442SL03
MOSPD3	64598	1306	13.3806	19.442	48.2285	0.83	yes	BK12442SL03
MOV10	4343	6340	20.4955	94.3816	73.8729	0.89	yes	BK12442SL03
MOV10L1	54456	123	0.4179	1.8311	1.5061	0.33	no	BK12442SL03
MOXD1	26002	414	2.028	6.1631	7.3096	0.49	yes	BK12442SL03
MPC1	51660	797	8.3437	11.8647	30.0735	0.74	yes	BK12442SL03
MPC1L	347411	1	0.0261	0.0149	0.094	0.18	no	BK12442SL03
MPC2	25874	1276	7.5289	18.9954	27.1368	0.72	yes	BK12442SL03
MPDU1	9526	840	7.7143	12.5048	27.8049	0.73	yes	BK12442SL03
MPDZ	8777	6054	10.9122	90.124	39.3315	0.79	yes	BK12442SL03
MPEG1	219972	683	2.2535	10.1676	8.1223	0.5	yes	BK12442SL03
MPG	4350	3222	34.3588	47.9649	123.8414	0.94	yes	BK12442SL03
MPHOSPH10	10199	1916	11.478	28.5229	41.3709	0.8	yes	BK12442SL03
MPHOSPH6	10200	661	8.9374	9.8401	32.2137	0.76	yes	BK12442SL03
MPHOSPH8	54737	3461	10.8218	51.5228	39.0058	0.79	yes	BK12442SL03
MPHOSPH9	10198	1869	6.2036	27.8232	22.36	0.68	yes	BK12442SL03
MPI	4351	1876	15.3447	27.9274	55.3079	0.85	yes	BK12442SL03
MPL	4352	142	0.5799	2.1139	2.0903	0.35	yes	BK12442SL03
MPLKIP	136647	1027	16.2472	15.2886	58.5608	0.86	yes	BK12442SL03
MPND	84954	1263	11.3469	18.8019	40.8984	0.8	yes	BK12442SL03
MPO	4353	34	0.1574	0.5061	0.5674	0.26	no	BK12442SL03
MPP1	4354	875	2.9645	13.0258	10.685	0.54	yes	BK12442SL03
MPP2	4355	117	0.3101	1.7417	1.1179	0.3	no	BK12442SL03
MPP3	4356	860	4.5159	12.8025	16.2769	0.62	yes	BK12442SL03
MPP4	58538	22	0.0628	0.3275	0.2264	0.21	no	BK12442SL03
MPP5	64398	3618	8.8673	53.86	31.9609	0.75	yes	BK12442SL03
MPP6	51678	818	1.4909	12.1773	5.3736	0.45	yes	BK12442SL03
MPP7	143098	221	0.5024	3.29	1.8107	0.34	no	BK12442SL03
MPPE1	65258	1353	6.2513	20.1417	22.5319	0.68	yes	BK12442SL03
MPPED1	758	193	0.7587	2.8731	2.7346	0.37	yes	BK12442SL03
MPPED2	744	49	0.088	0.7294	0.3171	0.23	no	BK12442SL03
MPRIP	23164	35258	34.7277	524.8747	125.1711	0.94	yes	BK12442SL03
MPST	4357	5565	42.4843	82.8444	153.1286	0.95	yes	BK12442SL03
MPV17	4358	942	9.2198	14.0233	33.2313	0.76	yes	BK12442SL03
MPV17L	255027	276	1.6929	4.1087	6.1019	0.46	yes	BK12442SL03
MPV17L2	84769	487	5.1055	7.2498	18.4021	0.64	yes	BK12442SL03
MPZ	4359	155	1.1803	2.3074	4.2541	0.42	yes	BK12442SL03
MPZL1	9019	1785	5.3039	26.5727	19.1173	0.65	yes	BK12442SL03
MPZL2	10205	988	4.6136	14.708	16.6289	0.62	yes	BK12442SL03
MPZL3	196264	488	1.442	7.2647	5.1974	0.44	yes	BK12442SL03
MR1	3140	725	1.3731	10.7928	4.9493	0.44	yes	BK12442SL03
MRAP	56246	3	0.0362	0.0447	0.1304	0.19	no	BK12442SL03
MRAP2	112609	80	0.4436	1.1909	1.5987	0.33	no	BK12442SL03
MRAS	22808	177	0.4949	2.6349	1.7839	0.34	no	BK12442SL03
MRC1	4360	77	0.1104	1.1463	0.398	0.24	no	BK12442SL03
MRC2	9902	5157	12.8122	76.7706	46.1797	0.82	yes	BK12442SL03
MRE11	4361	10952	30.2596	163.039	109.0666	0.93	yes	BK12442SL03
MREG	55686	1024	4.7445	15.244	17.1007	0.63	yes	BK12442SL03
MRFAP1	93621	6900	47.0321	102.7181	169.5205	0.96	yes	BK12442SL03
MRFAP1L1	114932	3282	30.5937	48.8581	110.2705	0.93	yes	BK12442SL03
MRGBP	55257	1417	11.9923	21.0944	43.2245	0.81	yes	BK12442SL03
MRGPRD	116512	0	0	0	0	0	no	BK12442SL03
MRGPRE	116534	6	0.0689	0.0893	0.2484	0.22	no	BK12442SL03
MRGPRF	116535	80	0.5217	1.1909	1.8802	0.34	no	BK12442SL03
MRGPRG	386746	0	0	0	0	0	no	BK12442SL03
MRGPRG-AS1	283303	0	0	0	0	0	no	BK12442SL03
MRGPRX1	259249	0	0	0	0	0	no	BK12442SL03
MRGPRX2	117194	0	0	0	0	0	no	BK12442SL03
MRGPRX3	117195	0	0	0	0	0	no	BK12442SL03
MRGPRX4	117196	0	0	0	0	0	no	BK12442SL03
MRI1	84245	2669	11.7274	39.7326	42.2699	0.81	yes	BK12442SL03
MRM1	79922	905	3.0248	13.4724	10.9025	0.55	yes	BK12442SL03
MRO	83876	29	0.0798	0.4317	0.2878	0.23	no	BK12442SL03
